paper_id,chunk_id,text
PMC4110898,PMC4110898_003,"None of the mice in either group gained weight. The difference in weight changes between these two groups showed a trend of more aggressive weight loss in the spaceflight group compared to the ground control group (p=0.07). Previous studies of weight changes in astronauts attribute most of the reduction to fluid loss (60%), with fat utilization (30%) and muscle catabolism (10%) accounting for the remainder [ 18 ]. Comparing murine calvariae, BV/TV was increased (p<0.05) from a mean of 9.64 ±0.79% (Mean ± SD) in the ground control group to 10.48 ±0.47% in the spaceflight group ( Fig. 4A ). Correspondingly, Cs.Th showed a trend of an increase (p=0.12) from a mean of 0.099 ±0.006mm in the ground control group to 0.104 ±0.005mm in the spaceflight group ( Fig. 4B )."
PMC4110898,PMC4110898_004,"There was no apparent effect on TMD (p=0.31), with a mean of 0.878 ±0.029g/cc in the ground control group and 0.893 ± 0.028g/cc in the spaceflight group ( Fig. 4C ). Fifteen days of microgravity aboard the STS-131 mission induced adaptive changes in the non-weight-bearing murine calvaria. Of the three parameters measured, there was a statistically significant increase in bone volume, and a trend of increase in cross-sectional thickness. Tissue mineral density remained relatively unchanged."
PMC3947616,PMC3947616_000,"The cohort’s mean age was 13 ± 3 years. The 4 kg and 8 kg backpacks only compressed the L5-S1 IVD relative to upright with no load. Subjects experienced increasing pain with increasing load. Load had no effect on lumbar lordosis or lumbar coronal deformity. Compared to normal children, ILBP children experience significantly less disc compression at T12-L1 to L4-5, less lumbar lordosis, and more pain with increasing load. In ILBP children, increasing backpack load compresses only the L5-S1 IVD. Compared to normal children, ILBP children experience less lumbar IVD compression, less lumbar lordosis, and more pain due to increasing load suggesting altered mechanisms for load tolerance in ILBP children. Keywords: backpacks, children, adolescents, disc compression, Intervertebral disc, idiopathic low back pain, MRI, upright MRI, lumbar lordosis, lumbar asymmetry"
PMC5477841,PMC5477841_000,"Intervertebral disc herniation rates are quadrupled in astronauts following spaceflight. While bending motions are main contributors to herniation, the effects of microgravity on the bending properties of spinal discs are unknown. Consequently, the goal of this study was to quantify the bending properties of tail discs from mice with or without microgravity exposure. Caudal motion segments from six mice returned from a 30-day Bion M1 mission and eight vivarium controls were loaded to failure in four-point bending. After testing, specimens were processed using histology to determine the location of failure, and adjacent motion segments were scanned with micro-computed tomography (μCT) to quantify bone properties. We observed that spaceflight significantly shortened the nonlinear toe region of the force-displacement curve by 32% and reduced the bending strength by 17%."
PMC5477841,PMC5477841_001,"Flight mouse spinal segments tended to fail within the growth plate and epiphyseal bone, while controls tended to fail at the disc-vertebra junction. Spaceflight significantly reduced vertebral bone volume fraction, bone mineral density, and trabecular thickness, which may explain the tendency of flight specimens to fail within the epiphyseal bone. Together, these results indicate that vertebral bone loss during spaceflight may degrade spine bending properties and contribute to increased disc herniation risk in astronauts. Keywords: spaceflight, intervertebral disc, four-point bending, herniation, murine Microgravity exposure during spaceflight negatively impacts the human spine and increases the risk for low back pain and injury. Astronauts experience a 4.3-fold increase in intervertebral disc herniation rate following spaceflight 1 ( Figs. 1 and 2 )."
PMC5477841,PMC5477841_002,"Herniation occurs when the annulus fibrosus or cartilage endplate junction is damaged and nucleus pulposus material extrudes through the damaged region. The extruded nucleus material can press on spinal nerves, causing severe pain and often requiring surgery. Disc herniation can be mechanically induced via a combination of hyper-flexion plus compression, 2 , 3 making herniation likely during heavy lifting events in a flexed posture."
PMC9139491,PMC9139491_000,"Astronauts suffer from a loss of bone mass at a rate of 1.5% per month from lower regions of the body during the course of long-duration (>30 days) spaceflight, a phenomenon that poses important risks for returning crew. Conversely, a gain in bone mass may occur in non-load bearing regions of the body as related to microgravity-induced cephalad fluid shift. Representing non-load bearing regions with mouse calvaria and leveraging the STS-131 (15-day) and BION-M1 (30-day) flights, we examined spatial and temporal calvarial vascular remodeling and gene expression related to microgravity exposure compared between spaceflight (SF) and ground control (GC) cohorts."
PMC9139491,PMC9139491_001,"We examined parasagittal capillary numbers and structures in calvaria from 16 to 23 week-old C57BL/6 female mice (GC, n = 4; SF, n = 5) from STS-131 and 19–20 week-old C57BL/6 male mice (GC, n = 6; SF, n = 6) from BION-M1 using a robust isolectin-IB4 vessel marker. We found that the vessel diameter reduces significantly in mice exposed to 15 days of spaceflight relative to control. Capillarization increases by 30% (SF vs. GC, p = 0.054) in SF mice compared to GC mice. The vessel numbers and diameter remain unchanged in BION-M1 mice calvarial section. We next analyzed the parietal pro-angiogenic ( VEGFA ) and pro-osteogenic gene ( BMP-2, DMP1, RUNX2 and OCN ) expression in BION-M1 mice using quantitative RT-PCR. VEGFA gene expression increased 15-fold while BMP-2 gene expression increased 11-fold in flight mice compared to GC."
PMC9139491,PMC9139491_002,"The linkage between vascular morphology and gene expression in the SF conditions suggests that angiogenesis may be important in the regulation of pathological bone growth in non-weight bearing regions of the body. Short-duration microgravity-mediated bone restructuring has implications in planning effective countermeasures for long-duration flights and extraterrestrial human habitation. Keywords: osteogenesis, angiogenesis, BMP-2, VEGFA, spaceflight, long-duration flight, gene expression This work describes microgravity-associated alterations in pro-angiogenic and pro-osteogenic gene expression in an unloaded bone region in two wild-type study populations. These results suggest skull vasculature and bone as a sensor for gravity and cephalad fluid shifts, outcomes that highlight the importance of the development of countermeasures for long-duration spaceflight."
PMC9139491,PMC9139491_003,"An in-depth, gender-based study of mouse calvaria that includes genomic, proteomic and metabolomic components will further characterize pathways involved in the increase in calvaria growth seen in study populations exposed to microgravity. Future study will also examine the behavior of BMP-2 gene expression levels post-flight, and whether these levels return to baseline prior to euthanasia. These results also suggest that key molecules associated with angiogenesis (VEGFA) and osteogenesis (BMP-2) genes are modulated in BION-M1 mice calvaria exposed to 30 days of microgravity. We suggest that VEGFA and BMP-2 genes are gravity sensors in mouse calvaria. The finding is relevant in the development of countermeasures for prolonged crewed spaceflight and to understand the molecular and structural adaptations of bone and vasculature to the microgravity environment."
